counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,55.9528,56.1517,56.1518,56.6518,56.6529,57.402,m,1,0.729,,[],[],[],[],[],[],[],0.729,1,57.4021,57.9019,0,5,5,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,57.9036,58.1018,58.1019,58.6019,58.6028,59.3186,m,1,0.6964,,[],[],[],[],[],[],[],0.6964,1,59.3188,59.8186,0,6,6,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,59.82,60.0186,60.0186,60.5186,60.5197,61.4354,z,1,0.8958,,[],[],[],[],[],[],[],0.8958,1,61.4355,61.9354,0,7,7,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,61.9369,62.1353,62.1354,62.6354,62.6363,63.3521,z,1,0.696,,[],[],[],[],[],[],[],0.696,1,63.3523,63.8521,0,8,8,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,63.8536,64.052,64.052,64.5522,64.5533,65.3022,m,1,0.7283,,[],[],[],[],[],[],[],0.7283,1,65.3023,65.802,0,9,9,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,65.8031,66.0022,66.0022,66.5021,66.5031,67.6522,z,1,1.1303,,[],[],[],[],[],[],[],1.1303,1,67.6524,68.1522,0,10,10,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,68.1536,68.3522,68.3522,68.8522,68.8531,69.7024,z,1,0.8406,,[],[],[],[],[],[],[],0.8406,1,69.7025,70.2023,0,11,11,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,70.2037,70.4023,70.4023,70.9023,70.9034,72.019,z,1,1.0957,,[],[],[],[],[],[],[],1.0957,1,72.0191,72.519,0,12,12,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,72.5204,72.7182,72.7183,73.219,73.2201,74.1357,m,1,0.8943,,[],[],[],[],[],[],[],0.8943,1,74.1359,74.6359,0,13,13,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,74.6374,74.8358,74.8358,75.3358,75.3366,76.3526,z,1,0.997,,[],[],[],[],[],[],[],0.997,1,76.3527,76.8526,0,14,14,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,76.8539,77.0525,77.0526,77.5525,77.5531,78.4021,m,1,0.8325,,[],[],[],[],[],[],[],0.8325,1,78.4022,78.9027,0,15,15,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.91,89.4534,,0.09625434,-0.368077257,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,89.4732,89.6529,89.653,90.1531,,,,,,,,,,,,,,1.321,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,90.1546,91.4869,m,1,1.321,,[],[],[],[],[],[],[],91.4873,93.4872,93.4875,93.491,[],[],[],[],[],[],[],,93.4912,93.4929,0.095143229,-0.369743924,0,0,0,,0,0,0,152,1,4,word,SPECIMEN,cursive,specimen_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,93.4941,93.6865,93.6865,94.1858,,,,,,,,,,,,,,0.9485,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,2,0,94.1865,95.1366,m,1,0.9485,,[],[],[],[],[],[],[],95.1367,97.1366,97.1367,97.1371,[],[],[],[],[],[],[],,97.1372,97.1374,0.095143229,-0.369743924,0,0,0,,0,1,1,133,1,4,word,PROVIDE,cursive,provide_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,97.1385,97.3366,97.3366,97.8366,,,,,,,,,,,,,,0.8145,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,97.8374,98.6532,m,1,0.8145,,[],[],[],[],[],[],[],98.6534,100.6534,100.6534,100.6538,[],[],[],[],[],[],[],,100.6538,100.654,0.095143229,-0.369743924,0,0,0,,0,2,2,84,1,4,word,BELOVED,print,beloved_p.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,100.6551,100.8534,100.8534,101.3534,,,,,,,,,,,,,,4.2708,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,1,101.3541,105.6371,z,1,4.2708,,[],[],[],[],[],[],[],105.6371,107.6369,107.637,112.6699,[],[],[],[],[],[],[],z,112.67,112.6703,-0.276697049,-0.30359375,0,0,0,,0,3,3,23,1,4,RL,linefal,cursive,linefal_c.png,5.0209,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,112.6713,112.8694,112.8696,113.3705,,,,,,,,,,,,,,1.1539,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,0,113.3712,114.5374,m,1,1.1539,,[],[],[],[],[],[],[],114.5375,116.5373,116.5374,116.5378,[],[],[],[],[],[],[],,116.5379,116.538,-0.276697049,-0.30359375,0,0,0,,0,4,4,122,1,4,word,MOBILE,print,mobile_p.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,116.5392,116.7372,116.7373,117.2373,,,,,,,,,,,,,,5.9694,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,0,117.238,123.2199,z,0,5.9694,,[],[],[],[],[],[],[],123.2201,125.22,125.2201,125.2205,[],[],[],[],[],[],[],,125.2206,125.2208,-0.276697049,-0.30359375,0,0,0,,0,5,5,113,1,4,word,LITERAL,cursive,literal_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,125.2218,125.4211,125.4211,125.921,,,,,,,,,,,,,,1.3392,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,125.9216,127.2712,m,1,1.3392,,[],[],[],[],[],[],[],127.2712,129.2702,129.2702,129.2705,[],[],[],[],[],[],[],,129.2706,129.2708,-0.276697049,-0.30359375,0,0,0,,0,6,6,91,1,4,word,CARDINAL,cursive,cardinal_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,129.2718,129.471,129.4711,129.9711,,,,,,,,,,,,,,8.2375,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,129.9716,138.2214,z,1,8.2375,,[],[],[],[],[],[],[],138.2216,140.2206,140.2207,140.2208,[],[],[],[],[],[],[],,140.2209,140.2211,-0.276697049,-0.30359375,0,0,0,,0,7,7,19,1,4,RL,elacodate,cursive,elacodate_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,140.2223,140.4206,140.4206,140.9216,,,,,,,,,,,,,,4.6742,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,1,140.9222,145.6041,z,1,4.6742,,[],[],[],[],[],[],[],145.6042,147.6051,147.6052,149.1876,[],[],[],[],[],[],[],z,149.1877,149.188,-0.318142361,-0.323632812,0,0,0,,0,8,8,26,1,4,RL,mesibine,cursive,mesibine_c.png,1.5713,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,149.1891,149.3875,149.3875,149.8885,,,,,,,,,,,,,,1.374,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,10,0,149.8892,151.2712,z,1,1.374,,[],[],[],[],[],[],[],151.2713,153.2711,153.2712,153.2714,[],[],[],[],[],[],[],,153.2714,153.2717,-0.318142361,-0.323632812,0,0,0,,0,9,9,29,1,4,RL,motide,print,motide_p.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,153.2728,153.472,153.472,153.972,,,,,,,,,,,,,,1.1376,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,0,153.9726,155.122,m,1,1.1376,,[],[],[],[],[],[],[],155.1221,157.122,157.1221,157.1224,[],[],[],[],[],[],[],,157.1225,157.1227,-0.318142361,-0.323632812,0,0,0,,0,10,10,118,1,4,word,MEDICINE,cursive,medicine_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,157.1239,157.3212,157.3212,157.8223,,,,,,,,,,,,,,1.5709,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,0,157.8227,159.4046,z,1,1.5709,,[],[],[],[],[],[],[],159.4048,161.4047,161.4047,161.405,[],[],[],[],[],[],[],,161.405,161.4051,-0.318142361,-0.323632812,0,0,0,,0,11,11,57,1,4,TL,etidor,print,etidor_p.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,161.4063,161.6057,161.6057,162.1047,,,,,,,,,,,,,,4.9703,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,0,162.1052,167.0882,z,1,4.9703,,[],[],[],[],[],[],[],167.0884,169.0882,169.0884,169.0886,[],[],[],[],[],[],[],,169.0886,169.0888,-0.318142361,-0.323632812,0,0,0,,0,12,12,12,1,4,RL,conbicer,cursive,conbicer_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,169.09,169.2893,169.2894,169.7883,,,,,,,,,,,,,,2.6712,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,14,0,169.7886,172.4729,z,1,2.6712,,[],[],[],[],[],[],[],172.4729,174.4728,174.4728,174.4729,[],[],[],[],[],[],[],,174.4731,174.4731,-0.318142361,-0.323632812,0,0,0,,0,13,13,58,1,4,TL,edivent,print,edivent_p.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,174.4741,174.6717,174.6718,175.1718,,,,,,,,,,,,,,1.8145,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,15,1,175.1725,176.9893,z,1,1.8145,,[],[],[],[],[],[],[],176.9894,178.9887,178.9887,182.0394,[],[],[],[],[],[],[],m,182.0395,182.0396,-0.318142361,-0.323632812,0,0,0,,0,14,14,60,1,4,TL,hetirage,print,hetirage_p.png,3.0389,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,182.0408,182.2397,182.2398,182.7398,,,,,,,,,,,,,,1.306,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,0,182.7404,184.0565,z,1,1.306,,[],[],[],[],[],[],[],184.0567,186.0556,186.0556,186.0558,[],[],[],[],[],[],[],,186.0559,186.056,-0.318142361,-0.323632812,0,0,0,,0,15,15,54,1,4,TL,codemy,print,codemy_p.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,186.0573,186.2565,186.2565,186.7563,,,,,,,,,,,,,,7.0863,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,0,186.7567,193.8569,z,1,7.0863,,[],[],[],[],[],[],[],193.8569,195.8565,195.8565,195.8569,[],[],[],[],[],[],[],,195.8569,195.857,-0.318142361,-0.323632812,0,0,0,,0,16,16,4,1,4,RL,betemit,cursive,betemit_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,195.8583,196.0569,196.0571,196.5569,,,,,,,,,,,,,,2.27,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,196.5575,198.8395,m,1,2.27,,[],[],[],[],[],[],[],198.8396,200.8404,200.8404,200.8406,[],[],[],[],[],[],[],,200.8407,200.8407,-0.318142361,-0.323632812,0,0,0,,0,17,17,153,1,4,word,STOLEN,cursive,stolen_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,200.8417,201.0404,201.0405,201.5404,,,,,,,,,,,,,,10.9206,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,201.5411,212.4733,m,1,10.9206,,[],[],[],[],[],[],[],212.4735,214.4743,214.4744,214.4746,[],[],[],[],[],[],[],,214.4746,214.4748,-0.318142361,-0.323632812,0,0,0,,0,18,18,108,1,4,word,FORTUNE,cursive,fortune_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,214.476,214.6743,214.6744,215.1743,,,,,,,,,,,,,,1.0878,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,20,0,215.1747,216.2744,m,0,1.0878,,[],[],[],[],[],[],[],216.2745,218.2743,218.2744,218.2747,[],[],[],[],[],[],[],,218.2748,218.2749,-0.318142361,-0.323632812,0,0,0,,0,19,19,70,1,4,TL,quatily,print,quatily_p.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,218.2761,218.4743,218.4744,218.9734,,,,,,,,,,,,,,10.5388,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,0,218.9737,229.5248,z,1,10.5388,,[],[],[],[],[],[],[],229.5248,231.524,231.524,231.5243,[],[],[],[],[],[],[],,231.5243,231.5245,-0.318142361,-0.323632812,0,0,0,,0,20,20,45,1,4,RL,spetisic,cursive,spetisic_c.png,,,,,
,,,,32164,001,2025-11-20_12h00.35.945,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,231.5256,231.7239,231.724,232.2236,,,,,,,,,,,,,,9.1594,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,22,0,232.2238,241.3916,z,1,9.1594,,[],[],[],[],[],[],[],241.3917,243.392,243.3921,243.3923,[],[],[],[],[],[],[],,243.3923,243.3926,-0.318142361,-0.323632812,0,0,0,,0,21,21,41,1,4,RL,rebicent,cursive,rebicent_c.png,,,,,
