counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,498.763,498.962,498.9621,499.462,,,,,,,,,,,,,,1.255,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,88,0,499.4625,500.7287,z,1,1.255,,[],[],[],[],[],[],[],500.7288,502.7287,502.7287,502.7289,[],[],[],[],[],[],[],,502.7289,502.729,0.283928467,-0.32359755,0,0,0,,0,87,87,22,1,4,RL,linedal,cursive,linedal_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,502.73,502.9283,502.9283,503.4286,,,,,,,,,,,,,,3.1552,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,89,0,503.4291,506.5946,m,1,3.1552,,[],[],[],[],[],[],[],506.5946,508.5953,508.5954,508.5956,[],[],[],[],[],[],[],,508.5956,508.5957,0.283928467,-0.32359755,0,0,0,,0,88,88,91,1,4,word,CARDINAL,cursive,cardinal_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,508.5967,508.7953,508.7954,509.2953,,,,,,,,,,,,,,1.4712,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,90,0,509.2957,510.7787,m,1,1.4712,,[],[],[],[],[],[],[],510.7788,512.7787,512.7787,512.779,[],[],[],[],[],[],[],,512.779,512.779,0.283928467,-0.32359755,0,0,0,,0,89,89,110,1,4,word,HERITAGE,print,heritage_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,512.7802,512.9786,512.9787,513.4777,,,,,,,,,,,,,,3.2224,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,91,0,513.4782,516.712,z,1,3.2224,,[],[],[],[],[],[],[],516.7121,518.712,518.712,518.7122,[],[],[],[],[],[],[],,518.7122,518.7123,0.283928467,-0.32359755,0,0,0,,0,90,90,76,1,4,TL,setanor,print,setanor_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,518.7133,518.911,518.911,519.4119,,,,,,,,,,,,,,2.2384,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,92,0,519.4124,521.662,z,1,2.2384,,[],[],[],[],[],[],[],521.6621,523.662,523.662,523.6622,[],[],[],[],[],[],[],,523.6623,523.6623,0.283928467,-0.32359755,0,0,0,,0,91,91,33,1,4,RL,pamest,cursive,pamest_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,523.6633,523.8618,523.8619,524.362,,,,,,,,,,,,,,0.8382,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,93,1,524.3626,525.2119,m,1,0.8382,,[],[],[],[],[],[],[],525.212,527.2119,527.2119,532.4454,[],[],[],[],[],[],[],z,532.4454,532.4456,0.283928467,-0.32359755,0,0,0,,0,92,92,147,1,4,word,ROMANTIC,print,romantic_p.png,5.2213,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,532.4465,532.6442,532.6443,533.1452,,,,,,,,,,,,,,3.9397,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,94,0,533.1458,537.0953,z,1,3.9397,,[],[],[],[],[],[],[],537.0954,539.0952,539.0952,539.0955,[],[],[],[],[],[],[],,539.0955,539.0956,0.283928467,-0.32359755,0,0,0,,0,93,93,60,1,4,TL,hetirage,print,hetirage_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,539.0965,539.2952,539.2952,539.7952,,,,,,,,,,,,,,2.5645,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,95,0,539.7957,542.3618,z,1,2.5645,,[],[],[],[],[],[],[],542.3618,544.3619,544.3619,544.3621,[],[],[],[],[],[],[],,544.3621,544.3622,0.283928467,-0.32359755,0,0,0,,0,94,94,31,1,4,RL,orimipal,print,orimipal_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,544.3633,544.5619,544.5619,545.0619,,,,,,,,,,,,,,1.3049,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,96,0,545.0624,546.3786,z,1,1.3049,,[],[],[],[],[],[],[],546.3787,548.3785,548.3785,548.3788,[],[],[],[],[],[],[],,548.3788,548.3788,0.283928467,-0.32359755,0,0,0,,0,95,95,63,1,4,TL,miskate,print,miskate_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,548.3799,548.5786,548.5786,549.0785,,,,,,,,,,,,,,1.4551,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,97,0,549.079,550.5444,z,0,1.4551,,[],[],[],[],[],[],[],550.5444,552.5443,552.5443,552.5445,[],[],[],[],[],[],[],,552.5445,552.5447,0.283928467,-0.32359755,0,0,0,,0,96,96,124,1,4,word,NUMERICAL,cursive,numerical_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,552.5457,552.7451,552.7452,553.2452,,,,,,,,,,,,,,1.0989,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,98,0,553.2457,554.3453,m,1,1.0989,,[],[],[],[],[],[],[],554.3454,556.3452,556.3453,556.3455,[],[],[],[],[],[],[],,556.3455,556.3456,0.283928467,-0.32359755,0,0,0,,0,97,97,148,1,4,word,SALINE,print,saline_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,556.3466,556.5452,556.5452,557.0452,,,,,,,,,,,,,,0.8387,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,99,0,557.0457,557.8953,z,1,0.8387,,[],[],[],[],[],[],[],557.8954,559.8951,559.8952,559.8954,[],[],[],[],[],[],[],,559.8955,559.8955,0.283928467,-0.32359755,0,0,0,,0,98,98,62,1,4,TL,locigal,print,locigal_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,559.8965,560.0952,560.0953,560.5952,,,,,,,,,,,,,,0.6884,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,100,0,560.5957,561.2952,z,0,0.6884,,[],[],[],[],[],[],[],561.2954,563.2952,563.2952,563.2953,[],[],[],[],[],[],[],,563.2955,563.2955,0.283928467,-0.32359755,0,0,0,,0,99,99,81,1,4,word,ADVISORY,cursive,advisory_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,563.2965,563.4951,563.4952,563.9952,,,,,,,,,,,,,,0.9656,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,101,0,563.9958,564.9621,z,1,0.9656,,[],[],[],[],[],[],[],564.9622,566.9618,566.9618,566.962,[],[],[],[],[],[],[],,566.9621,566.9622,0.283928467,-0.32359755,0,0,0,,0,100,100,18,1,4,RL,disluge,print,disluge_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,566.9631,567.1618,567.1618,567.6618,,,,,,,,,,,,,,0.9243,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,102,0,567.6624,568.5952,z,1,0.9243,,[],[],[],[],[],[],[],568.5952,570.5952,570.5953,570.5954,[],[],[],[],[],[],[],,570.5954,570.5955,0.283928467,-0.32359755,0,0,0,,0,101,101,65,1,4,TL,orepator,print,orepator_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,570.5965,570.7951,570.7952,571.2951,,,,,,,,,,,,,,0.839,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,103,1,571.2956,572.1452,z,1,0.839,,[],[],[],[],[],[],[],572.1453,574.145,574.1452,576.5953,[],[],[],[],[],[],[],m,576.5953,576.5955,0.283928467,-0.32359755,0,0,0,,0,102,102,70,1,4,TL,quatily,print,quatily_p.png,2.4408,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,576.5965,576.7951,576.7951,577.2952,,,,,,,,,,,,,,1.007,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,104,0,577.2956,578.3118,m,1,1.007,,[],[],[],[],[],[],[],578.3119,580.3118,580.3118,580.3121,[],[],[],[],[],[],[],,580.3121,580.3122,0.283928467,-0.32359755,0,0,0,,0,103,103,128,1,4,word,PACIFIC,cursive,pacific_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,580.3132,580.5118,580.5118,581.0118,,,,,,,,,,,,,,1.1376,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,105,0,581.0123,582.1619,m,1,1.1376,,[],[],[],[],[],[],[],582.162,584.1618,584.1618,584.162,[],[],[],[],[],[],[],,584.1621,584.1622,0.283928467,-0.32359755,0,0,0,,0,104,104,103,1,4,word,DISPUTE,print,dispute_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,584.1632,584.3618,584.3618,584.8618,,,,,,,,,,,,,,1.0989,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,106,0,584.8623,585.962,z,0,1.0989,,[],[],[],[],[],[],[],585.9621,587.9618,587.9618,587.9621,[],[],[],[],[],[],[],,587.9621,587.9621,0.283928467,-0.32359755,0,0,0,,0,105,105,85,1,4,word,BENEFIT,cursive,benefit_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,587.9631,588.1618,588.1618,588.6618,,,,,,,,,,,,,,1.5383,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,107,0,588.6623,590.2119,z,1,1.5383,,[],[],[],[],[],[],[],590.212,592.2117,592.2118,592.212,[],[],[],[],[],[],[],,592.212,592.2121,0.283928467,-0.32359755,0,0,0,,0,106,106,74,1,4,TL,rerite,print,rerite_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,592.2131,592.4117,592.4118,592.9117,,,,,,,,,,,,,,0.7407,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,108,1,592.9123,593.6618,z,1,0.7407,,[],[],[],[],[],[],[],593.6619,595.6618,595.6619,598.7285,[],[],[],[],[],[],[],m,598.7287,598.7288,0.283928467,-0.32359755,0,0,0,,0,107,107,5,1,4,RL,bebine,print,bebine_p.png,3.0558,0.0098,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,598.7297,598.9284,598.9284,599.4284,,,,,,,,,,,,,,3.3384,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,109,0,599.4289,602.7777,z,1,3.3384,,[],[],[],[],[],[],[],602.7778,604.7784,604.7784,604.7786,[],[],[],[],[],[],[],,604.7787,604.7787,0.283928467,-0.32359755,0,0,0,,0,108,108,32,1,4,RL,patisic,cursive,patisic_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,604.7795,604.9785,604.9785,605.4784,,,,,,,,,,,,,,1.5215,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,110,0,605.4789,607.0118,m,1,1.5215,,[],[],[],[],[],[],[],607.0119,609.0118,609.0119,609.0121,[],[],[],[],[],[],[],,609.0122,609.0123,0.283928467,-0.32359755,0,0,0,,0,109,109,151,1,4,word,SPECIFIC,cursive,specific_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,609.0133,609.2117,609.2118,609.7118,,,,,,,,,,,,,,0.9654,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,111,0,609.7123,610.6783,z,0,0.9654,,[],[],[],[],[],[],[],610.6784,612.6784,612.6785,612.6787,[],[],[],[],[],[],[],,612.6787,612.6787,0.283928467,-0.32359755,0,0,0,,0,110,110,99,1,4,word,DEBATE,cursive,debate_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,612.6798,612.8784,612.8785,613.3784,,,,,,,,,,,,,,1.3717,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,112,0,613.3788,614.762,z,1,1.3717,,[],[],[],[],[],[],[],614.7621,616.7617,616.7618,616.7621,[],[],[],[],[],[],[],,616.7622,616.7622,0.283928467,-0.32359755,0,0,0,,0,111,111,12,1,4,RL,conbicer,cursive,conbicer_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,616.7633,616.9616,616.9617,617.4617,,,,,,,,,,,,,,0.6716,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,113,0,617.4622,618.1451,m,1,0.6716,,[],[],[],[],[],[],[],618.1452,620.1451,620.1451,620.1453,[],[],[],[],[],[],[],,620.1453,620.1454,0.283928467,-0.32359755,0,0,0,,0,112,112,88,1,4,word,CAMERA,print,camera_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,620.1467,620.3451,620.3451,620.845,,,,,,,,,,,,,,1.0045,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,114,0,620.8455,621.8618,z,0,1.0045,,[],[],[],[],[],[],[],621.8619,623.8617,623.8618,623.8619,[],[],[],[],[],[],[],,623.8619,623.862,0.283928467,-0.32359755,0,0,0,,0,113,113,83,1,4,word,ANIMAL,cursive,animal_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,623.863,624.0617,624.0618,624.5617,,,,,,,,,,,,,,1.2383,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,115,0,624.5622,625.8118,m,1,1.2383,,[],[],[],[],[],[],[],625.8118,627.8116,627.8118,627.8119,[],[],[],[],[],[],[],,627.8119,627.812,0.283928467,-0.32359755,0,0,0,,0,114,114,150,1,4,word,SENTIMENT,print,sentiment_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,627.813,628.0117,628.0117,628.5116,,,,,,,,,,,,,,0.8083,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,116,0,628.5122,629.3284,m,1,0.8083,,[],[],[],[],[],[],[],629.3285,631.3284,631.3284,631.3285,[],[],[],[],[],[],[],,631.3286,631.3286,0.283928467,-0.32359755,0,0,0,,0,115,115,94,1,4,word,CLINICAL,print,clinical_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,631.3297,631.5283,631.5283,632.0283,,,,,,,,,,,,,,1.388,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,117,0,632.0288,633.4284,m,1,1.388,,[],[],[],[],[],[],[],633.4285,635.4283,635.4283,635.4285,[],[],[],[],[],[],[],,635.4286,635.4287,0.283928467,-0.32359755,0,0,0,,0,116,116,118,1,4,word,MEDICINE,cursive,medicine_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,635.4297,635.6282,635.6283,636.1283,,,,,,,,,,,,,,0.9387,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,118,0,636.1289,637.0784,m,1,0.9387,,[],[],[],[],[],[],[],637.0786,639.0783,639.0784,639.0785,[],[],[],[],[],[],[],,639.0786,639.0786,0.283928467,-0.32359755,0,0,0,,0,117,117,123,1,4,word,MODERATE,print,moderate_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,639.0797,639.2782,639.2783,639.7783,,,,,,,,,,,,,,1.5219,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,119,1,639.7788,641.311,z,1,1.5219,,[],[],[],[],[],[],[],641.3111,643.3116,643.3117,645.0949,[],[],[],[],[],[],[],z,645.0949,645.0951,0.283928467,-0.32359755,0,0,0,,0,118,118,45,1,4,RL,spetisic,cursive,spetisic_c.png,1.7828,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,645.096,645.2949,645.295,645.7949,,,,,,,,,,,,,,1.4888,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,120,0,645.7954,647.2951,z,1,1.4888,,[],[],[],[],[],[],[],647.2951,649.2949,649.295,649.2951,[],[],[],[],[],[],[],,649.2952,649.2953,0.283928467,-0.32359755,0,0,0,,0,119,119,26,1,4,RL,mesibine,cursive,mesibine_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,649.2963,649.4949,649.4949,649.9949,,,,,,,,,,,,,,0.9217,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,121,0,649.9955,650.9284,m,1,0.9217,,[],[],[],[],[],[],[],650.9284,652.9282,652.9284,652.9285,[],[],[],[],[],[],[],,652.9285,652.9286,0.283928467,-0.32359755,0,0,0,,0,120,120,89,1,4,word,CAPACITY,cursive,capacity_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,652.9296,653.1283,653.1283,653.6283,,,,,,,,,,,,,,0.905,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,122,0,653.6288,654.545,z,1,0.905,,[],[],[],[],[],[],[],654.5452,656.5449,656.545,656.5452,[],[],[],[],[],[],[],,656.5453,656.5453,0.283928467,-0.32359755,0,0,0,,0,121,121,61,1,4,TL,lotace,cursive,lotace_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,656.5464,656.7449,656.745,657.245,,,,,,,,,,,,,,1.4549,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,123,0,657.2455,658.7118,m,1,1.4549,,[],[],[],[],[],[],[],658.7118,660.7116,660.7116,660.7118,[],[],[],[],[],[],[],,660.7118,660.712,0.283928467,-0.32359755,0,0,0,,0,122,122,152,1,4,word,SPECIMEN,cursive,specimen_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,660.713,660.9116,660.9117,661.4117,,,,,,,,,,,,,,1.807,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,124,0,661.4121,663.2283,m,0,1.807,,[],[],[],[],[],[],[],663.2284,665.2283,665.2284,665.2286,[],[],[],[],[],[],[],,665.2286,665.2287,0.283928467,-0.32359755,0,0,0,,0,123,123,75,1,4,TL,sanile,print,sanile_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,665.2298,665.4283,665.4283,665.9282,,,,,,,,,,,,,,0.838,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,125,0,665.9287,666.7784,m,1,0.838,,[],[],[],[],[],[],[],666.7785,668.7782,668.7782,668.7784,[],[],[],[],[],[],[],,668.7784,668.7786,0.283928467,-0.32359755,0,0,0,,0,124,124,132,1,4,word,PROPOSAL,print,proposal_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,668.7797,668.9783,668.9783,669.4782,,,,,,,,,,,,,,2.3885,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,126,0,669.4788,671.8783,z,0,2.3885,,[],[],[],[],[],[],[],671.8784,673.8782,673.8783,673.8784,[],[],[],[],[],[],[],,673.8785,673.8785,0.283928467,-0.32359755,0,0,0,,0,125,125,101,1,4,word,DELICATE,cursive,delicate_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,673.8795,674.0782,674.0782,674.5782,,,,,,,,,,,,,,0.8563,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,127,0,674.5788,675.445,z,1,0.8563,,[],[],[],[],[],[],[],675.445,677.445,677.445,677.4452,[],[],[],[],[],[],[],,677.4453,677.4454,0.283928467,-0.32359755,0,0,0,,0,126,126,15,1,4,RL,debave,cursive,debave_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,677.4465,677.6449,677.6449,678.1449,,,,,,,,,,,,,,0.9383,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,128,0,678.1453,679.0949,z,0,0.9383,,[],[],[],[],[],[],[],679.0951,681.095,681.095,681.0952,[],[],[],[],[],[],[],,681.0952,681.0953,0.283928467,-0.32359755,0,0,0,,0,127,127,102,1,4,word,DENSITY,cursive,density_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,681.0964,681.2948,681.2949,681.7949,,,,,,,,,,,,,,0.8383,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,129,0,681.7955,682.645,z,0,0.8383,,[],[],[],[],[],[],[],682.6451,684.6449,684.645,684.6451,[],[],[],[],[],[],[],,684.6452,684.6453,0.283928467,-0.32359755,0,0,0,,0,128,128,87,1,4,word,CAFETERIA,cursive,cafeteria_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,684.6464,684.8449,684.8449,685.3448,,,,,,,,,,,,,,1.0721,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,130,1,685.3453,686.4283,z,1,1.0721,,[],[],[],[],[],[],[],686.4284,688.4282,688.4283,690.6282,[],[],[],[],[],[],[],z,690.6283,690.6284,0.283928467,-0.32359755,0,0,0,,0,129,129,23,1,4,RL,linefal,cursive,linefal_c.png,2.1889,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,690.6295,690.8283,690.8283,691.3282,,,,,,,,,,,,,,6.5901,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,131,0,691.3287,697.9283,m,1,6.5901,,[],[],[],[],[],[],[],697.9283,699.9282,699.9282,699.9284,[],[],[],[],[],[],[],,699.9284,699.9285,0.283928467,-0.32359755,0,0,0,,0,130,130,115,1,4,word,LOGICAL,print,logical_p.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,699.9297,700.1282,700.1283,700.6275,,,,,,,,,,,,,,0.9244,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,132,0,700.6282,701.561,z,1,0.9244,,[],[],[],[],[],[],[],701.5611,703.5615,703.5615,703.5617,[],[],[],[],[],[],[],,703.5618,703.5618,0.283928467,-0.32359755,0,0,0,,0,131,131,17,1,4,RL,denficy,cursive,denficy_c.png,,,,,
,,,,32034,001,2025-10-16_21h19.19.033,HW_LDT_1,2024.2.4,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,703.563,703.7615,703.7616,704.2615,,,,,,,,,,,,,,0.6554,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,133,0,704.262,704.9284,z,0,0.6554,,[],[],[],[],[],[],[],704.9284,706.9282,706.9283,706.9284,[],[],[],[],[],[],[],,706.9284,706.9285,0.283928467,-0.32359755,0,0,0,,0,132,132,138,1,4,word,REFUSAL,cursive,refusal_c.png,,,,,
