counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,63.4561,63.655,63.6551,64.1549,64.1557,64.9052,z,1,0.7294,,[],[],[],[],[],[],[],0.7294,1,64.9053,65.4049,0,9,9,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,65.4061,65.605,65.6051,66.1048,66.1057,66.7716,z,1,0.6456,,[],[],[],[],[],[],[],0.6456,1,66.7717,67.2717,0,10,10,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,67.2729,67.4706,67.4706,67.9715,67.9724,68.5881,m,1,0.6074,,[],[],[],[],[],[],[],0.6074,1,68.5883,69.0883,0,11,11,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,69.0896,69.2882,69.2883,69.7883,69.7892,70.3385,m,1,0.5304,,[],[],[],[],[],[],[],0.5304,1,70.3385,70.8373,0,12,12,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,70.8386,71.0382,71.0383,71.5382,71.5392,72.105,m,1,0.5463,,[],[],[],[],[],[],[],0.5463,1,72.1051,72.6049,0,13,13,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,72.6061,72.8039,72.8039,73.3049,73.3059,73.9882,m,1,0.6624,,[],[],[],[],[],[],[],0.6624,1,73.9884,74.4873,0,14,14,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,74.4885,74.6882,74.6883,75.1882,75.189,75.805,m,1,0.5991,,[],[],[],[],[],[],[],0.5991,1,75.8051,76.3039,0,15,15,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3093,312.0545,,-0.061386357,-0.41999626,1,0,0,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,312.0676,312.2533,312.2534,312.7543,,,,,,,,,,,,,,0.6951,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,312.7557,313.4543,m,1,0.6951,,[],[],[],[],[],[],[],313.4544,315.4535,315.4538,315.4566,[],[],[],[],[],[],[],,315.4566,315.4579,-0.061386357,-0.41999626,0,0,0,,0,0,0,92,1,3,word,CATEGORY,cursive,category_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,315.4585,315.6542,315.6544,316.1543,,,,,,,,,,,,,,0.8056,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,0,316.155,316.9711,z,1,0.8056,,[],[],[],[],[],[],[],316.9712,318.9704,318.9705,318.9707,[],[],[],[],[],[],[],,318.9708,318.9709,-0.061386357,-0.41999626,0,0,0,,0,1,1,38,1,3,TL,carnidal,print,carnidal_p.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,318.9718,319.1709,319.171,319.6709,,,,,,,,,,,,,,0.5708,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,319.6715,320.2533,m,1,0.5708,,[],[],[],[],[],[],[],320.2535,322.2533,322.2534,322.2536,[],[],[],[],[],[],[],,322.2537,322.2538,-0.061386357,-0.41999626,0,0,0,,0,2,2,118,1,3,word,MEDICINE,print,medicine_p.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,322.2549,322.4542,322.4543,322.9542,,,,,,,,,,,,,,0.6706,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,0,322.9548,323.6377,m,0,0.6706,,[],[],[],[],[],[],[],323.6378,325.6366,325.6367,325.6369,[],[],[],[],[],[],[],,325.637,325.637,-0.061386357,-0.41999626,0,0,0,,0,3,3,78,1,3,TL,vecolity,cursive,vecolity_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,325.6381,325.8375,325.8376,326.3375,,,,,,,,,,,,,,0.6865,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,5,1,326.3381,327.0377,z,1,0.6865,,[],[],[],[],[],[],[],327.0379,329.0376,329.0377,332.5701,[],[],[],[],[],[],[],m,332.5702,332.5703,-0.061386357,-0.41999626,0,0,0,,0,4,4,31,1,3,RL,trilude,print,trilude_p.png,3.5249,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,332.5714,332.7699,332.7699,333.2709,,,,,,,,,,,,,,0.8208,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,6,0,333.2714,334.1042,z,1,0.8208,,[],[],[],[],[],[],[],334.1045,336.1042,336.1043,336.1046,[],[],[],[],[],[],[],,336.1048,336.1049,-0.061386357,-0.41999626,0,0,0,,0,5,5,64,1,3,TL,radiply,print,radiply_p.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,336.106,336.3033,336.3034,336.8042,,,,,,,,,,,,,,0.5559,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,336.8047,337.3708,m,1,0.5559,,[],[],[],[],[],[],[],337.3709,339.371,339.3711,339.3712,[],[],[],[],[],[],[],,339.3713,339.3715,-0.061386357,-0.41999626,0,0,0,,0,6,6,137,1,3,word,RAPIDLY,print,rapidly_p.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,339.3725,339.5709,339.5709,340.07,,,,,,,,,,,,,,0.8982,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,340.0705,340.9698,z,1,0.8982,,[],[],[],[],[],[],[],340.9699,342.9709,342.971,342.9711,[],[],[],[],[],[],[],,342.9712,342.9713,-0.061386357,-0.41999626,0,0,0,,0,7,7,3,1,3,RL,bebine,cursive,bebine_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,342.9724,343.1708,343.1709,343.6709,,,,,,,,,,,,,,0.9872,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,0,343.6714,344.67,z,1,0.9872,,[],[],[],[],[],[],[],344.6702,346.6709,346.6709,346.6711,[],[],[],[],[],[],[],,346.6711,346.6713,-0.061386357,-0.41999626,0,0,0,,0,8,8,77,1,3,TL,vadility,cursive,vadility_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,346.6723,346.8701,346.8702,347.3708,,,,,,,,,,,,,,0.5069,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,10,1,347.3713,347.8866,m,1,0.5069,,[],[],[],[],[],[],[],347.8867,349.8875,349.8875,351.2042,[],[],[],[],[],[],[],m,351.2043,351.2045,-0.061386357,-0.41999626,0,0,0,,0,9,9,80,1,3,word,ACADEMY,print,academy_p.png,1.3045,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,351.2057,351.4042,351.4042,351.9042,,,,,,,,,,,,,,0.554,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,1,351.9046,352.471,m,1,0.554,,[],[],[],[],[],[],[],352.471,354.4708,354.4709,355.3535,[],[],[],[],[],[],[],m,355.3536,355.3538,-0.061386357,-0.41999626,0,0,0,,0,10,10,150,1,3,word,SENTIMENT,print,sentiment_p.png,0.8821,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,355.3547,355.5532,355.5533,356.0541,,,,,,,,,,,,,,0.9456,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,0,356.0547,357.0035,z,1,0.9456,,[],[],[],[],[],[],[],357.0036,359.0042,359.0042,359.0044,[],[],[],[],[],[],[],,359.0044,359.0045,-0.061386357,-0.41999626,0,0,0,,0,11,11,13,1,3,RL,helicage,cursive,helicage_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,359.0056,359.2032,359.2032,359.7042,,,,,,,,,,,,,,0.8374,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,0,359.7047,360.5542,m,0,0.8374,,[],[],[],[],[],[],[],360.5543,362.5541,362.5542,362.5543,[],[],[],[],[],[],[],,362.5543,362.5545,-0.061386357,-0.41999626,0,0,0,,0,12,12,28,1,3,RL,rovastic,cursive,rovastic_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,362.5555,362.7542,362.7543,363.2541,,,,,,,,,,,,,,0.6375,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,14,0,363.2547,363.9035,z,1,0.6375,,[],[],[],[],[],[],[],363.9036,365.9042,365.9042,365.9044,[],[],[],[],[],[],[],,365.9044,365.9046,-0.061386357,-0.41999626,0,0,0,,0,13,13,51,1,3,TL,liretal,print,liretal_p.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,365.9056,366.1041,366.1041,366.6032,,,,,,,,,,,,,,0.7089,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,0,366.6038,367.3208,m,1,0.7089,,[],[],[],[],[],[],[],367.321,369.3208,369.3209,369.321,[],[],[],[],[],[],[],,369.3211,369.3212,-0.061386357,-0.41999626,0,0,0,,0,14,14,154,1,3,word,STORAGE,cursive,storage_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,369.3222,369.5199,369.5199,370.0207,,,,,,,,,,,,,,0.5042,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,16,0,370.0212,370.5375,m,1,0.5042,,[],[],[],[],[],[],[],370.5376,372.5374,372.5375,372.5377,[],[],[],[],[],[],[],,372.5378,372.5378,-0.061386357,-0.41999626,0,0,0,,0,15,15,135,1,3,word,QUALITY,print,quality_p.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,372.5388,372.7375,372.7375,373.2374,,,,,,,,,,,,,,0.581,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,17,0,373.238,373.8197,z,0,0.581,,[],[],[],[],[],[],[],373.8198,375.8207,375.8208,375.821,[],[],[],[],[],[],[],,375.8211,375.8212,-0.061386357,-0.41999626,0,0,0,,0,16,16,143,1,3,word,REMOVAL,cursive,removal_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,375.8223,376.0207,376.0207,376.5206,,,,,,,,,,,,,,0.5897,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,376.5211,377.1209,m,1,0.5897,,[],[],[],[],[],[],[],377.121,379.1208,379.1209,379.121,[],[],[],[],[],[],[],,379.121,379.1212,-0.061386357,-0.41999626,0,0,0,,0,17,17,88,1,3,word,CAMERA,cursive,camera_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,379.1223,379.3207,379.3207,379.8208,,,,,,,,,,,,,,0.5354,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,379.8213,380.3698,m,1,0.5354,,[],[],[],[],[],[],[],380.3699,382.3707,382.3707,382.371,[],[],[],[],[],[],[],,382.371,382.3711,-0.061386357,-0.41999626,0,0,0,,0,18,18,131,1,3,word,POPULAR,print,popular_p.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,382.3723,382.5708,382.5709,383.0707,,,,,,,,,,,,,,0.5207,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,383.0713,383.6032,m,1,0.5207,,[],[],[],[],[],[],[],383.6033,385.6041,385.6041,385.6044,[],[],[],[],[],[],[],,385.6044,385.6045,-0.061386357,-0.41999626,0,0,0,,0,19,19,85,1,3,word,BENEFIT,print,benefit_p.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,385.6056,385.8041,385.8041,386.3031,,,,,,,,,,,,,,0.7048,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,21,0,386.3036,387.0201,z,0,0.7048,,[],[],[],[],[],[],[],387.0201,389.0201,389.0202,389.0203,[],[],[],[],[],[],[],,389.0203,389.0205,-0.061386357,-0.41999626,0,0,0,,0,20,20,117,1,3,word,MARINE,cursive,marine_c.png,,,,,,
,,,,32195,001,2025-10-16_23h07.12.602,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,389.0215,389.2206,389.2207,389.7207,,,,,,,,,,,,,,0.8374,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,22,0,389.7212,390.5707,z,0,0.8374,,[],[],[],[],[],[],[],390.5708,392.5708,392.5708,392.571,[],[],[],[],[],[],[],,392.5711,392.5712,-0.061386357,-0.41999626,0,0,0,,0,21,21,114,1,3,word,LOCATE,cursive,locate_c.png,,,,,,
