counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,34.8813,35.0794,35.0794,35.5802,35.5813,36.2284,m,1,0.6299,,[],[],[],[],[],[],[],0.6299,1,36.2285,36.7292,0,5,5,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,36.7314,36.9276,36.9276,37.4279,37.4289,37.9941,m,1,0.5506,,[],[],[],[],[],[],[],0.5506,1,37.9942,38.4943,0,6,6,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,38.4956,38.6939,38.694,39.1945,39.1959,39.8431,z,1,0.6294,,[],[],[],[],[],[],[],0.6294,1,39.8432,40.3423,0,7,7,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,40.3433,40.5419,40.5419,41.0422,41.0431,41.7249,z,1,0.6627,,[],[],[],[],[],[],[],0.6627,1,41.7251,42.2248,0,8,8,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,42.2264,42.4245,42.4245,42.9246,42.9257,43.5236,m,1,0.5836,,[],[],[],[],[],[],[],0.5836,1,43.5237,44.0232,0,9,9,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,44.0241,44.2236,44.2237,44.7227,44.7237,45.4892,z,1,0.7493,,[],[],[],[],[],[],[],0.7493,1,45.4893,45.9894,0,10,10,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,45.9902,46.1883,46.1883,46.6888,46.6902,47.4222,z,1,0.7147,,[],[],[],[],[],[],[],0.7147,1,47.4223,47.9208,0,11,11,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,47.9225,48.1209,48.121,48.6209,48.6214,49.1533,m,1,0.5137,,[],[],[],[],[],[],[],0.5137,1,49.1535,49.6539,0,12,12,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,49.6552,49.8528,49.8529,50.353,50.3536,50.9021,m,1,0.5319,,[],[],[],[],[],[],[],0.5319,1,50.9023,51.4021,0,13,13,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,51.4027,51.602,51.6021,52.1022,52.1035,52.9847,z,1,0.8644,,[],[],[],[],[],[],[],0.8644,1,52.9849,53.4834,0,14,14,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,53.484,53.6832,53.6832,54.1836,54.1846,55.2657,z,1,1.0629,,[],[],[],[],[],[],[],1.0629,1,55.2659,55.7657,0,15,15,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7707,62.129,space,6.3352,,0.3520988,-0.261386135,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,62.1418,62.3282,62.3283,62.8287,,,,,,,,,,,,,,0.6746,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,1,1,62.8309,63.5115,m,1,0.6746,,[],[],[],[],[],[],[],63.5119,65.509,65.5093,67.3748,[],[],[],[],[],[],[],m,1.8548,,67.375,67.3774,0.3520988,-0.261386135,0,0,0,,0,0,0,89,1,2,word,CAPACITY,print,capacity_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,67.378,67.5744,67.5744,68.0746,,,,,,,,,,,,,,5.4017,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,2,0,68.075,73.4872,z,1,5.4017,,[],[],[],[],[],[],[],73.4873,75.4861,75.4862,75.4866,[],[],[],[],[],[],[],,,,75.4868,75.4869,0.3520988,-0.261386135,0,0,0,,0,1,1,23,1,2,RL,procogal,cursive,procogal_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,75.4879,75.6858,75.6858,76.1853,,,,,,,,,,,,,,1.542,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,3,0,76.1856,77.7351,m,1,1.542,,[],[],[],[],[],[],[],77.7352,79.7335,79.7335,79.7337,[],[],[],[],[],[],[],,,,79.7338,79.7339,0.3520988,-0.261386135,0,0,0,,0,2,2,87,1,2,word,CAFETERIA,print,cafeteria_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,79.7351,79.9333,79.9334,80.4331,,,,,,,,,,,,,,1.1733,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,4,0,80.4335,81.6148,z,1,1.1733,,[],[],[],[],[],[],[],81.6148,83.6134,83.6134,83.6136,[],[],[],[],[],[],[],,,,83.6136,83.6136,0.3520988,-0.261386135,0,0,0,,0,3,3,31,1,2,RL,spetisic,print,spetisic_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,83.6144,83.8142,83.8143,84.3145,,,,,,,,,,,,,,3.8749,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,5,1,84.3153,88.1943,z,1,3.8749,,[],[],[],[],[],[],[],88.1944,90.193,90.193,91.6416,[],[],[],[],[],[],[],z,1.4477,,91.6416,91.6419,0.3520988,-0.261386135,0,0,0,,0,4,4,10,1,2,RL,disluge,cursive,disluge_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,91.6431,91.8416,91.8416,92.3415,,,,,,,,,,,,,,0.8377,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,6,0,92.342,93.1907,z,1,0.8377,,[],[],[],[],[],[],[],93.1908,95.1895,95.1895,95.1897,[],[],[],[],[],[],[],,,,95.1898,95.1898,0.3520988,-0.261386135,0,0,0,,0,5,5,0,1,2,RL,adnicory,print,adnicory_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,95.1905,95.3896,95.3897,95.8894,,,,,,,,,,,,,,1.4065,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,7,0,95.8897,97.3046,m,1,1.4065,,[],[],[],[],[],[],[],97.3047,99.3041,99.3041,99.3044,[],[],[],[],[],[],[],,,,99.3045,99.3047,0.3520988,-0.261386135,0,0,0,,0,6,6,126,1,2,word,OPTIMAL,cursive,optimal_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,99.3056,99.5043,99.5043,100.0033,,,,,,,,,,,,,,0.6784,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,8,0,100.0036,100.6857,m,1,0.6784,,[],[],[],[],[],[],[],100.6858,102.6851,102.6851,102.6853,[],[],[],[],[],[],[],,,,102.6853,102.6855,0.3520988,-0.261386135,0,0,0,,0,7,7,112,1,2,word,LIBERAL,print,liberal_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,102.6865,102.8856,102.8856,103.3841,,,,,,,,,,,,,,1.3605,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,9,0,103.3851,104.7504,z,1,1.3605,,[],[],[],[],[],[],[],104.7505,106.7481,106.7481,106.7482,[],[],[],[],[],[],[],,,,106.7483,106.7484,0.3520988,-0.261386135,0,0,0,,0,8,8,68,1,2,TL,quatily,cursive,quatily_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,106.7493,106.9494,106.9494,107.4488,,,,,,,,,,,,,,0.8892,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,10,1,107.4493,108.3474,z,1,0.8892,,[],[],[],[],[],[],[],108.3475,110.3468,110.3469,111.7949,[],[],[],[],[],[],[],m,1.4463,,111.795,111.7951,0.351766801,-0.260676491,0,0,0,,0,9,9,9,1,2,RL,denficy,print,denficy_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,111.7961,111.9946,111.9947,112.4946,,,,,,,,,,,,,,1.8739,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,0,112.4949,114.3766,z,1,1.8739,,[],[],[],[],[],[],[],114.3767,116.3756,116.3757,116.3759,[],[],[],[],[],[],[],,,,116.3759,116.3761,0.351766801,-0.260676491,0,0,0,,0,10,10,42,1,2,TL,bedise,cursive,bedise_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,116.3776,116.5766,116.5767,117.0756,,,,,,,,,,,,,,1.0907,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,12,0,117.0761,118.1739,z,1,1.0907,,[],[],[],[],[],[],[],118.174,120.1732,120.1733,120.1736,[],[],[],[],[],[],[],,,,120.1737,120.1738,0.351766801,-0.260676491,0,0,0,,0,11,11,60,1,2,TL,molibe,print,molibe_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,120.1755,120.3735,120.3735,120.8736,,,,,,,,,,,,,,0.7107,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,13,0,120.8744,121.5885,z,1,0.7107,,[],[],[],[],[],[],[],121.5885,123.5869,123.5869,123.587,[],[],[],[],[],[],[],,,,123.587,123.5872,0.351766801,-0.260676491,0,0,0,,0,12,12,55,1,2,TL,lotace,print,lotace_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,123.5881,123.7881,123.7881,124.2871,,,,,,,,,,,,,,0.5926,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,14,0,124.2878,124.8863,z,1,0.5926,,[],[],[],[],[],[],[],124.8864,126.886,126.886,126.8863,[],[],[],[],[],[],[],,,,126.8863,126.8865,0.351766801,-0.260676491,0,0,0,,0,13,13,21,1,2,RL,pamest,print,pamest_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,126.8875,127.0854,127.0855,127.5846,,,,,,,,,,,,,,0.8262,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,15,0,127.5851,128.4178,m,1,0.8262,,[],[],[],[],[],[],[],128.4179,130.416,130.416,130.4163,[],[],[],[],[],[],[],,,,130.4164,130.4165,0.351766801,-0.260676491,0,0,0,,0,14,14,144,1,2,word,RESIDENT,print,resident_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,130.4175,130.6159,130.616,131.1161,,,,,,,,,,,,,,0.7091,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,16,0,131.1168,131.8319,z,1,0.7091,,[],[],[],[],[],[],[],131.8319,133.8313,133.8313,133.8315,[],[],[],[],[],[],[],,,,133.8315,133.8317,0.351766801,-0.260676491,0,0,0,,0,15,15,52,1,2,TL,elarobate,cursive,elarobate_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,133.8323,134.0302,134.0302,134.53,,,,,,,,,,,,,,0.6249,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,17,0,134.5303,135.1625,m,1,0.6249,,[],[],[],[],[],[],[],135.1625,137.1611,137.1612,137.1613,[],[],[],[],[],[],[],,,,137.1613,137.1614,0.351766801,-0.260676491,0,0,0,,0,16,16,137,1,2,word,RAPIDLY,print,rapidly_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,137.1622,137.3622,137.3622,137.8616,,,,,,,,,,,,,,0.6234,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,18,0,137.8626,138.494,z,1,0.6234,,[],[],[],[],[],[],[],138.494,140.4927,140.4927,140.4928,[],[],[],[],[],[],[],,,,140.4929,140.4929,0.351766801,-0.260676491,0,0,0,,0,17,17,51,1,2,TL,etidor,cursive,etidor_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,140.4941,140.6933,140.6934,141.1929,,,,,,,,,,,,,,0.5088,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,141.1932,141.7086,m,1,0.5088,,[],[],[],[],[],[],[],141.7087,143.7074,143.7076,143.7078,[],[],[],[],[],[],[],,,,143.7078,143.708,0.351766801,-0.260676491,0,0,0,,0,18,18,83,1,2,word,ANIMAL,print,animal_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,143.709,143.9078,143.9078,144.4073,,,,,,,,,,,,,,0.5643,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,20,0,144.408,144.973,z,1,0.5643,,[],[],[],[],[],[],[],144.9731,146.9718,146.9719,146.972,[],[],[],[],[],[],[],,,,146.9721,146.9722,0.351766801,-0.260676491,0,0,0,,0,19,19,33,1,2,RL,strapely,cursive,strapely_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,146.9733,147.1712,147.1713,147.6719,,,,,,,,,,,,,,0.7745,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,21,0,147.6723,148.4546,z,0,0.7745,,[],[],[],[],[],[],[],148.4547,150.454,150.454,150.4542,[],[],[],[],[],[],[],,,,150.4543,150.4545,0.351766801,-0.260676491,0,0,0,,0,20,20,91,1,2,word,CARDINAL,cursive,cardinal_c.png,,,,
